"user_id","betweenness","closeness","in_degree","out_degree","eccentricity"
"477",678.531316801669,1.99632675876387e-05,1,11,5
"98",32.6931623931624,7.3243439218932e-06,2,1,6
"496",1866.07442255064,1.99712414123662e-05,6,19,6
"448",327.079194139194,1.98779493907409e-05,8,1,5
"516",0,7.30460189919649e-06,0,1,1
"517",0,2.01738990094616e-05,0,2,7
"527",13734.3841798929,2.00228260216647e-05,48,58,5
"364",2863.04850165389,1.99211123949161e-05,22,15,5
"550",0,1.99700449326011e-05,0,1,6
"528",1094.80159233531,1.9941770031508e-05,3,10,6
"635",273.5,1.98479645912312e-05,1,1,6
"379",0,7.34424688420326e-06,0,2,7
"689",0,7.30460189919649e-06,0,1,7
"692",0,7.30460189919649e-06,0,1,1
"675",6317.45722583395,1.99489307373125e-05,11,21,6
"423",0,7.34430082256169e-06,0,3,6
"735",0,2.00762899016262e-05,0,1,6
"752",1982.48945580796,1.99560965875075e-05,13,25,5
"769",0,2.00092042339476e-05,0,1,6
"708",0,1.98625511460692e-05,1,1,6
"745",7.57894736842105,1.98747888303687e-05,3,3,5
"784",0,2.01584453806922e-05,0,2,6
"99",0,7.30460189919649e-06,0,1,1
"786",412.229914693151,1.99473390249741e-05,6,13,6
"792",0,2.00847576773986e-05,0,2,6
"857",867.48350751165,1.98680759755225e-05,7,34,5
"869",0,1.99238907373832e-05,0,3,6
"876",0,7.30460189919649e-06,0,1,1
"908",538.642857142857,1.99290525728407e-05,3,1,6
"911",0,7.30460189919649e-06,0,1,1
"931",0,7.30460189919649e-06,0,1,6
"949",0,1.99207155521026e-05,0,1,6
"950",283.866666666667,1.99314358606394e-05,5,4,5
"952",0,1.97503555063991e-05,0,1,6
"991",0,1.99820161854331e-05,0,1,7
"540",867.184709021206,1.9698611247907e-05,13,20,5
"497",95,7.30460189919649e-06,2,1,6
"396",237,1.98278938811119e-05,3,1,6
"1083",0,7.32439756830001e-06,0,2,6
"403",0,2.00762899016262e-05,0,1,6
"1099",0,7.30460189919649e-06,0,1,2
"1112",0,7.30460189919649e-06,0,1,2
"192",85.1100545155161,1.96109193598996e-05,1,2,6
"667",0,1.97487953234853e-05,0,3,6
"255",0.605769230769231,1.96074586772808e-05,1,1,6
"1154",0,1.99608766817039e-05,0,1,7
"921",4010.59083257183,1.98661024693565e-05,6,13,6
"529",0,2.00762899016262e-05,0,1,6
"1122",41.6192691029901,7.34419294663709e-06,1,1,6
"1207",0,1.99932023112142e-05,0,1,6
"1126",0,7.30460189919649e-06,0,1,1
"1213",0,7.2849129452903e-06,1,1,0
"1221",0,7.30460189919649e-06,0,1,1
"1243",0,2.00032005120819e-05,0,2,7
"650",892.5,1.99401794616152e-05,3,6,5
"1269",0,7.30460189919649e-06,0,1,7
"1277",3168.22170440126,1.9778089832084e-05,12,3,6
"1286",12.4593406593407,1.96939559249266e-05,3,2,6
"1238",0,7.2849129452903e-06,1,1,0
"1193",192,7.32439756830001e-06,2,2,7
"1297",0,1.97480153244599e-05,0,1,6
"768",241,2.04637076145456e-05,1,16,6
"1219",1,7.30460189919649e-06,4,2,6
"1184",0,1.98933715286067e-05,0,2,6
"1393",0,1.9880320470766e-05,0,1,7
"753",2716.75828699497,1.96962833113392e-05,64,7,5
"1231",95,7.30460189919649e-06,2,1,6
"630",0,7.2849129452903e-06,1,1,0
"1455",362.52001729502,1.9775743073546e-05,10,8,5
"1535",0,1.99932023112142e-05,0,1,6
"1557",238,2.00762899016262e-05,1,1,6
"1145",0,1.98286802030457e-05,0,2,6
"1559",0,7.30460189919649e-06,0,1,1
"1070",0,1.97480153244599e-05,0,1,6
"974",0,7.3243439218932e-06,0,1,7
"1626",826.694407096172,1.99425654116145e-05,2,3,6
"1442",0,7.30460189919649e-06,0,1,1
"1622",95,7.30460189919649e-06,1,1,6
"1669",0,1.97480153244599e-05,0,1,6
"1668",0,2.05178710656982e-05,0,1,7
"1426",0,7.2849129452903e-06,2,1,6
"1711",0,7.30460189919649e-06,0,1,1
"1478",0,7.2849129452903e-06,2,1,1
"1740",0,7.30460189919649e-06,0,1,1
"1630",95,7.30460189919649e-06,1,1,7
"1730",0,7.30460189919649e-06,0,1,1
"1723",0,2.08611481975968e-05,0,13,5
"1793",0,7.3243439218932e-06,0,1,8
"1809",0,1.99768268808183e-05,0,2,7
"1826",0,7.30460189919649e-06,0,1,1
"1751",3.99333333333333,7.30460189919649e-06,3,1,7
"1835",0,7.30460189919649e-06,0,1,1
"521",1.5,7.3243439218932e-06,1,1,7
"1237",95,7.30460189919649e-06,6,1,6
"1948",0,7.30460189919649e-06,0,1,9
"1966",0,2.01296348484239e-05,0,1,7
"796",0,1.96055366035368e-05,1,1,6
"1898",0,7.2849129452903e-06,2,1,6
"2088",0,7.30460189919649e-06,0,1,1
"10",0,7.2849129452903e-06,1,0,7
"50",0,7.2849129452903e-06,4,0,6
"65",0,7.2849129452903e-06,1,0,6
"75",0,7.2849129452903e-06,20,0,6
"95",0,7.2849129452903e-06,2,0,7
"49",0,7.2849129452903e-06,3,0,7
"105",0,7.2849129452903e-06,1,0,6
"110",0,7.2849129452903e-06,3,0,6
"111",0,7.2849129452903e-06,1,0,6
"21",0,7.2849129452903e-06,1,0,6
"74",0,7.2849129452903e-06,2,0,6
"119",0,7.2849129452903e-06,4,0,5
"26",0,7.2849129452903e-06,3,0,6
"91",0,7.2849129452903e-06,1,0,7
"132",0,7.2849129452903e-06,1,0,6
"7",0,7.2849129452903e-06,3,0,6
"53",0,7.2849129452903e-06,1,0,6
"56",0,7.2849129452903e-06,1,0,6
"176",0,7.2849129452903e-06,1,0,7
"193",0,7.2849129452903e-06,1,0,7
"218",0,7.2849129452903e-06,2,0,6
"261",0,7.2849129452903e-06,2,0,7
"265",0,7.2849129452903e-06,1,0,6
"258",0,7.2849129452903e-06,1,0,8
"273",0,7.2849129452903e-06,1,0,7
"247",0,7.2849129452903e-06,1,0,8
"191",0,7.2849129452903e-06,3,0,6
"8",0,7.2849129452903e-06,2,0,6
"264",0,7.2849129452903e-06,1,0,6
"22",0,7.2849129452903e-06,1,0,1
"305",0,7.2849129452903e-06,1,0,7
"143",0,7.2849129452903e-06,1,0,7
"236",0,7.2849129452903e-06,1,0,7
"189",0,7.2849129452903e-06,9,0,5
"322",0,7.2849129452903e-06,2,0,6
"316",0,7.2849129452903e-06,1,0,7
"303",0,7.2849129452903e-06,1,0,1
"167",0,7.2849129452903e-06,1,0,7
"327",0,7.2849129452903e-06,1,0,6
"336",0,7.2849129452903e-06,7,0,6
"181",0,7.2849129452903e-06,3,0,6
"350",0,7.2849129452903e-06,1,0,7
"359",0,7.2849129452903e-06,1,0,6
"369",0,7.2849129452903e-06,1,0,6
"367",0,7.2849129452903e-06,1,0,6
"335",0,7.2849129452903e-06,1,0,6
"374",0,7.2849129452903e-06,1,0,6
"310",0,7.2849129452903e-06,3,0,6
"209",0,7.2849129452903e-06,1,0,6
"388",0,7.2849129452903e-06,1,0,6
"402",0,7.2849129452903e-06,1,0,7
"405",0,7.2849129452903e-06,2,0,6
"416",0,7.2849129452903e-06,1,0,7
"419",0,7.2849129452903e-06,1,0,7
"365",0,7.2849129452903e-06,1,0,6
"426",0,7.2849129452903e-06,1,0,6
"25",0,7.2849129452903e-06,2,0,6
"434",0,7.2849129452903e-06,1,0,7
"431",0,7.2849129452903e-06,1,0,6
"437",0,7.2849129452903e-06,1,0,6
"432",0,7.2849129452903e-06,1,0,6
"418",0,7.2849129452903e-06,1,0,7
"452",0,7.2849129452903e-06,1,0,6
"485",0,7.2849129452903e-06,2,0,6
"320",0,7.2849129452903e-06,1,0,7
"392",0,7.2849129452903e-06,5,0,5
"391",0,7.2849129452903e-06,1,0,7
"502",0,7.2849129452903e-06,1,0,7
"515",0,7.2849129452903e-06,1,0,6
"513",0,7.2849129452903e-06,1,0,1
"536",0,7.2849129452903e-06,3,0,6
"200",0,7.2849129452903e-06,1,0,6
"547",0,7.2849129452903e-06,2,0,5
"542",0,7.2849129452903e-06,1,0,6
"557",0,7.2849129452903e-06,1,0,6
"560",0,7.2849129452903e-06,1,0,7
"563",0,7.2849129452903e-06,1,0,6
"569",0,7.2849129452903e-06,3,0,5
"55",0,7.2849129452903e-06,1,0,6
"568",0,7.2849129452903e-06,1,0,7
"628",0,7.2849129452903e-06,1,0,6
"637",0,7.2849129452903e-06,2,0,6
"652",0,7.2849129452903e-06,1,0,6
"150",0,7.2849129452903e-06,1,0,7
"659",0,7.2849129452903e-06,1,0,6
"668",0,7.2849129452903e-06,2,0,6
"671",0,7.2849129452903e-06,2,0,7
"672",0,7.2849129452903e-06,2,0,6
"677",0,7.2849129452903e-06,2,0,6
"683",0,7.2849129452903e-06,1,0,6
"685",0,7.2849129452903e-06,1,0,6
"664",0,7.2849129452903e-06,1,0,7
"686",0,7.2849129452903e-06,1,0,1
"695",0,7.2849129452903e-06,3,0,6
"719",0,7.2849129452903e-06,1,0,6
"721",0,7.2849129452903e-06,1,0,6
"643",0,7.2849129452903e-06,1,0,6
"727",0,7.2849129452903e-06,4,0,6
"739",0,7.2849129452903e-06,1,0,6
"366",0,7.2849129452903e-06,1,0,6
"319",0,7.2849129452903e-06,1,0,6
"725",0,7.2849129452903e-06,1,0,6
"759",0,7.2849129452903e-06,1,0,6
"765",0,7.2849129452903e-06,1,0,6
"772",0,7.2849129452903e-06,1,0,6
"33",0,7.2849129452903e-06,4,0,6
"783",0,7.2849129452903e-06,1,0,7
"790",0,7.2849129452903e-06,1,0,7
"549",0,7.2849129452903e-06,1,0,1
"809",0,7.2849129452903e-06,1,0,7
"526",0,7.2849129452903e-06,1,0,6
"821",0,7.2849129452903e-06,1,0,6
"830",0,7.2849129452903e-06,1,0,7
"844",0,7.2849129452903e-06,1,0,6
"833",0,7.2849129452903e-06,2,0,5
"872",0,7.2849129452903e-06,2,0,6
"873",0,7.2849129452903e-06,1,0,6
"850",0,7.2849129452903e-06,1,0,1
"94",0,7.2849129452903e-06,1,0,6
"880",0,7.2849129452903e-06,1,0,7
"889",0,7.2849129452903e-06,1,0,7
"890",0,7.2849129452903e-06,1,0,1
"924",0,7.2849129452903e-06,1,0,7
"874",0,7.2849129452903e-06,1,0,6
"387",0,7.2849129452903e-06,2,0,6
"737",0,7.2849129452903e-06,1,0,6
"961",0,7.2849129452903e-06,1,0,6
"997",0,7.2849129452903e-06,1,0,6
"715",0,7.2849129452903e-06,1,0,6
"1015",0,7.2849129452903e-06,1,0,6
"1033",0,7.2849129452903e-06,1,0,7
"1035",0,7.2849129452903e-06,2,0,6
"1038",0,7.2849129452903e-06,1,0,7
"947",0,7.2849129452903e-06,1,0,6
"1054",0,7.2849129452903e-06,2,0,5
"463",0,7.2849129452903e-06,1,0,7
"1051",0,7.2849129452903e-06,1,0,6
"1097",0,7.2849129452903e-06,2,0,1
"1032",0,7.2849129452903e-06,1,0,7
"1110",0,7.2849129452903e-06,2,0,6
"1162",0,7.2849129452903e-06,1,0,6
"1161",0,7.2849129452903e-06,1,0,6
"1163",0,7.2849129452903e-06,1,0,6
"1173",0,7.2849129452903e-06,1,0,7
"566",0,7.2849129452903e-06,1,0,7
"1020",0,7.2849129452903e-06,1,0,1
"1202",0,7.2849129452903e-06,1,0,1
"1232",0,7.2849129452903e-06,1,0,6
"1226",0,7.2849129452903e-06,1,0,7
"179",0,7.2849129452903e-06,2,0,6
"1262",0,7.2849129452903e-06,1,0,7
"1151",0,7.2849129452903e-06,1,0,6
"1098",0,7.2849129452903e-06,1,0,8
"1296",0,7.2849129452903e-06,1,0,8
"1346",0,7.2849129452903e-06,2,0,6
"1354",0,7.2849129452903e-06,1,0,7
"1358",0,7.2849129452903e-06,2,0,6
"1362",0,7.2849129452903e-06,1,0,6
"1364",0,7.2849129452903e-06,1,0,6
"1370",0,7.2849129452903e-06,2,0,6
"1377",0,7.2849129452903e-06,2,0,6
"233",0,7.2849129452903e-06,1,0,7
"1211",0,7.2849129452903e-06,1,0,7
"1457",0,7.2849129452903e-06,2,0,5
"1493",0,7.2849129452903e-06,1,0,7
"891",0,7.2849129452903e-06,1,0,7
"1518",0,7.2849129452903e-06,1,0,7
"1524",0,7.2849129452903e-06,1,0,6
"1532",0,7.2849129452903e-06,1,0,6
"1552",0,7.2849129452903e-06,1,0,6
"1529",0,7.2849129452903e-06,1,0,6
"1633",0,7.2849129452903e-06,2,0,6
"1631",0,7.2849129452903e-06,1,0,6
"1623",0,7.2849129452903e-06,1,0,6
"1647",0,7.2849129452903e-06,1,0,1
"1639",0,7.2849129452903e-06,1,0,7
"1697",0,7.2849129452903e-06,1,0,6
"1710",0,7.2849129452903e-06,1,0,1
"1735",0,7.2849129452903e-06,1,0,7
"1739",0,7.2849129452903e-06,1,0,1
"1719",0,7.2849129452903e-06,1,0,8
"1738",0,7.2849129452903e-06,5,0,6
"1750",0,7.2849129452903e-06,1,0,1
"1752",0,7.2849129452903e-06,6,0,6
"1801",0,7.2849129452903e-06,2,0,6
"1807",0,7.2849129452903e-06,1,0,8
"1810",0,7.2849129452903e-06,1,0,6
"1689",0,7.2849129452903e-06,1,0,6
"611",0,7.2849129452903e-06,1,0,1
"1833",0,7.2849129452903e-06,1,0,1
"1836",0,7.2849129452903e-06,1,0,6
"1169",0,7.2849129452903e-06,2,0,6
"1845",0,7.2849129452903e-06,1,0,6
"1868",0,7.2849129452903e-06,1,0,6
"1872",0,7.2849129452903e-06,1,0,7
"1883",0,7.2849129452903e-06,1,0,6
"1912",0,7.2849129452903e-06,2,0,6
"1924",0,7.2849129452903e-06,1,0,7
"1938",0,7.2849129452903e-06,1,0,6
"1942",0,7.2849129452903e-06,1,0,6
"1947",0,7.2849129452903e-06,2,0,8
"1953",0,7.2849129452903e-06,1,0,7
"1952",0,7.2849129452903e-06,1,0,6
"1933",0,7.2849129452903e-06,1,0,6
"1817",0,7.2849129452903e-06,1,0,6
"1958",0,7.2849129452903e-06,1,0,6
"2005",0,7.2849129452903e-06,1,0,6
"2025",0,7.2849129452903e-06,2,0,7
"2046",0,7.2849129452903e-06,1,0,6
"2056",0,7.2849129452903e-06,1,0,7
"2074",0,7.2849129452903e-06,1,0,6
"1934",0,7.2849129452903e-06,1,0,7
"1971",0,7.2849129452903e-06,1,0,1
"2093",0,7.2849129452903e-06,1,0,6
"2095",0,7.2849129452903e-06,2,0,6
