"user_id","betweenness","closeness","in_degree","out_degree","eccentricity"
"328",4,5.47405298883293e-05,1,2,6
"224",225.253968253968,5.38415980186292e-05,3,4,5
"313",2.55555555555556,1.97530864197531e-05,1,1,6
"339",1.13333333333333,5.33418680322185e-05,1,2,7
"97",1,1.97530864197531e-05,1,1,7
"372",0,5.39694532894382e-05,0,1,7
"375",0,5.34016874933248e-05,0,1,7
"348",0,5.40511323712232e-05,0,2,7
"385",1762.45064597088,5.40832882639265e-05,8,37,5
"397",0,1.96656833824975e-05,1,1,0
"400",0,1.97530864197531e-05,0,1,6
"357",0,2.002002002002e-05,0,4,7
"410",61,1.97530864197531e-05,2,1,6
"246",60,1.98412698412698e-05,1,2,6
"253",723.079462694169,5.35389227968733e-05,2,3,6
"342",60,1.97530864197531e-05,2,1,5
"468",0,5.31575590048905e-05,2,3,6
"477",124.333333333333,5.35647329798061e-05,1,4,6
"98",31.75,1.98408761730918e-05,2,1,6
"496",1038.73964381167,5.39723661485319e-05,5,14,6
"448",288.857142857143,5.35589952332494e-05,8,1,5
"516",0,1.97530864197531e-05,0,1,1
"517",0,5.42064180398959e-05,0,1,7
"527",4854.48899895668,5.42358173337672e-05,29,38,5
"364",788.454812834224,5.31745187706051e-05,16,6,6
"550",0,5.39694532894382e-05,0,1,7
"528",258.90056022409,5.38531961871937e-05,2,6,6
"635",60,1.97530864197531e-05,1,1,6
"379",0,1.97530864197531e-05,0,1,1
"689",0,1.97530864197531e-05,0,1,6
"692",0,1.97530864197531e-05,0,1,1
"675",446.549523809524,5.38764075211465e-05,4,8,6
"423",0,1.99302441454908e-05,0,3,6
"735",0,5.44721647238261e-05,0,1,6
"752",959.79167197704,5.3890924768269e-05,10,14,5
"769",0,5.41242693223641e-05,0,1,6
"708",0,5.3475935828877e-05,1,1,6
"745",12.8571428571429,5.35331905781585e-05,3,3,6
"784",0,5.47915182729713e-05,0,2,6
"99",0,1.97530864197531e-05,0,1,1
"786",102.84126984127,5.38618980932888e-05,3,10,6
"792",0,5.44721647238261e-05,0,1,6
"857",432.892857142857,5.34616412723871e-05,4,15,6
"869",0,5.37028086568928e-05,0,3,7
"876",0,1.97530864197531e-05,0,1,1
"908",561,5.38184166621818e-05,3,1,6
"911",0,1.97530864197531e-05,0,1,1
"931",0,1.97530864197531e-05,0,1,6
"949",0,5.36912751677852e-05,0,1,7
"950",194.055555555556,5.38386992570259e-05,5,4,5
"952",0,1.97530864197531e-05,0,1,1
"991",0,5.40511323712232e-05,0,1,7
"10",0,1.96656833824975e-05,1,0,6
"50",0,1.96656833824975e-05,4,0,6
"65",0,1.96656833824975e-05,1,0,5
"75",0,1.96656833824975e-05,18,0,5
"95",0,1.96656833824975e-05,2,0,6
"49",0,1.96656833824975e-05,3,0,6
"105",0,1.96656833824975e-05,1,0,5
"110",0,1.96656833824975e-05,3,0,6
"111",0,1.96656833824975e-05,1,0,6
"21",0,1.96656833824975e-05,1,0,5
"74",0,1.96656833824975e-05,2,0,6
"119",0,1.96656833824975e-05,4,0,5
"26",0,1.96656833824975e-05,1,0,5
"91",0,1.96656833824975e-05,1,0,6
"132",0,1.96656833824975e-05,1,0,6
"7",0,1.96656833824975e-05,3,0,5
"53",0,1.96656833824975e-05,1,0,5
"56",0,1.96656833824975e-05,1,0,5
"176",0,1.96656833824975e-05,1,0,6
"193",0,1.96656833824975e-05,1,0,6
"218",0,1.96656833824975e-05,2,0,6
"261",0,1.96656833824975e-05,2,0,6
"265",0,1.96656833824975e-05,1,0,6
"258",0,1.96656833824975e-05,1,0,7
"273",0,1.96656833824975e-05,1,0,6
"247",0,1.96656833824975e-05,1,0,7
"191",0,1.96656833824975e-05,3,0,5
"8",0,1.96656833824975e-05,2,0,6
"264",0,1.96656833824975e-05,1,0,6
"22",0,1.96656833824975e-05,1,0,1
"305",0,1.96656833824975e-05,1,0,7
"143",0,1.96656833824975e-05,1,0,7
"236",0,1.96656833824975e-05,1,0,8
"189",0,1.96656833824975e-05,6,0,5
"322",0,1.96656833824975e-05,2,0,5
"316",0,1.96656833824975e-05,1,0,6
"303",0,1.96656833824975e-05,1,0,1
"167",0,1.96656833824975e-05,1,0,7
"327",0,1.96656833824975e-05,1,0,6
"336",0,1.96656833824975e-05,6,0,6
"181",0,1.96656833824975e-05,3,0,6
"350",0,1.96656833824975e-05,1,0,7
"359",0,1.96656833824975e-05,1,0,5
"369",0,1.96656833824975e-05,1,0,5
"367",0,1.96656833824975e-05,1,0,5
"335",0,1.96656833824975e-05,1,0,5
"374",0,1.96656833824975e-05,1,0,6
"310",0,1.96656833824975e-05,3,0,5
"209",0,1.96656833824975e-05,1,0,5
"388",0,1.96656833824975e-05,1,0,6
"402",0,1.96656833824975e-05,1,0,8
"405",0,1.96656833824975e-05,2,0,5
"416",0,1.96656833824975e-05,1,0,8
"419",0,1.96656833824975e-05,1,0,7
"365",0,1.96656833824975e-05,1,0,6
"426",0,1.96656833824975e-05,1,0,5
"25",0,1.96656833824975e-05,2,0,6
"434",0,1.96656833824975e-05,1,0,7
"431",0,1.96656833824975e-05,1,0,6
"437",0,1.96656833824975e-05,1,0,6
"432",0,1.96656833824975e-05,1,0,6
"418",0,1.96656833824975e-05,1,0,6
"452",0,1.96656833824975e-05,1,0,7
"255",0,1.96656833824975e-05,1,0,7
"485",0,1.96656833824975e-05,2,0,6
"320",0,1.96656833824975e-05,1,0,7
"392",0,1.96656833824975e-05,5,0,6
"497",0,1.96656833824975e-05,2,0,6
"391",0,1.96656833824975e-05,1,0,8
"502",0,1.96656833824975e-05,1,0,7
"515",0,1.96656833824975e-05,1,0,6
"513",0,1.96656833824975e-05,1,0,1
"521",0,1.96656833824975e-05,1,0,8
"536",0,1.96656833824975e-05,3,0,6
"200",0,1.96656833824975e-05,1,0,6
"547",0,1.96656833824975e-05,2,0,5
"542",0,1.96656833824975e-05,1,0,6
"557",0,1.96656833824975e-05,1,0,7
"560",0,1.96656833824975e-05,1,0,7
"563",0,1.96656833824975e-05,1,0,6
"569",0,1.96656833824975e-05,2,0,5
"55",0,1.96656833824975e-05,1,0,6
"568",0,1.96656833824975e-05,1,0,7
"628",0,1.96656833824975e-05,1,0,6
"637",0,1.96656833824975e-05,2,0,7
"650",0,1.96656833824975e-05,1,0,7
"652",0,1.96656833824975e-05,1,0,6
"150",0,1.96656833824975e-05,1,0,7
"659",0,1.96656833824975e-05,1,0,7
"668",0,1.96656833824975e-05,2,0,6
"671",0,1.96656833824975e-05,1,0,1
"672",0,1.96656833824975e-05,2,0,6
"677",0,1.96656833824975e-05,2,0,6
"683",0,1.96656833824975e-05,1,0,6
"685",0,1.96656833824975e-05,1,0,6
"664",0,1.96656833824975e-05,1,0,7
"686",0,1.96656833824975e-05,1,0,1
"695",0,1.96656833824975e-05,1,0,6
"719",0,1.96656833824975e-05,1,0,7
"721",0,1.96656833824975e-05,1,0,6
"643",0,1.96656833824975e-05,1,0,6
"727",0,1.96656833824975e-05,4,0,6
"739",0,1.96656833824975e-05,1,0,6
"366",0,1.96656833824975e-05,1,0,6
"319",0,1.96656833824975e-05,1,0,6
"725",0,1.96656833824975e-05,1,0,6
"759",0,1.96656833824975e-05,1,0,6
"765",0,1.96656833824975e-05,1,0,6
"772",0,1.96656833824975e-05,1,0,6
"33",0,1.96656833824975e-05,4,0,6
"783",0,1.96656833824975e-05,1,0,7
"753",0,1.96656833824975e-05,19,0,6
"790",0,1.96656833824975e-05,1,0,7
"549",0,1.96656833824975e-05,1,0,1
"809",0,1.96656833824975e-05,1,0,7
"526",0,1.96656833824975e-05,1,0,7
"821",0,1.96656833824975e-05,1,0,6
"830",0,1.96656833824975e-05,1,0,7
"844",0,1.96656833824975e-05,1,0,6
"833",0,1.96656833824975e-05,2,0,6
"872",0,1.96656833824975e-05,2,0,6
"873",0,1.96656833824975e-05,1,0,7
"850",0,1.96656833824975e-05,1,0,1
"94",0,1.96656833824975e-05,1,0,6
"880",0,1.96656833824975e-05,1,0,7
"889",0,1.96656833824975e-05,1,0,7
"890",0,1.96656833824975e-05,1,0,1
"924",0,1.96656833824975e-05,1,0,6
"874",0,1.96656833824975e-05,1,0,6
"387",0,1.96656833824975e-05,1,0,6
"737",0,1.96656833824975e-05,1,0,6
"540",0,1.96656833824975e-05,1,0,1
"961",0,1.96656833824975e-05,1,0,6
"997",0,1.96656833824975e-05,1,0,7
